date,area
2022-07-25 00:00:00,124087.951
2022-07-26 00:00:00,124087.951
2022-07-27 00:00:00,124105.203
2022-07-28 00:00:00,124103.941
2022-07-29 00:00:00,124103.941
2022-07-30 00:00:00,124103.941
2022-07-31 00:00:00,124103.941
2022-08-01 00:00:00,124103.941
2022-08-02 00:00:00,124108.395
2022-08-03 00:00:00,124194.582
2022-08-04 00:00:00,124223.7
2022-08-05 00:00:00,124163.372
2022-08-06 00:00:00,124163.372
2022-08-07 00:00:00,124163.372
2022-08-08 00:00:00,124163.372
2022-08-09 00:00:00,124122.797
2022-08-10 00:00:00,124159.746
2022-08-11 00:00:00,124159.746
2022-08-12 00:00:00,124159.746
2022-08-13 00:00:00,124159.746
2022-08-14 00:00:00,124159.746
2022-08-15 00:00:00,124159.746
2022-08-16 00:00:00,124159.746
2022-08-17 00:00:00,124159.746
2022-08-18 00:00:00,124159.746
2022-08-19 00:00:00,124159.746
2022-08-20 00:00:00,124159.746
2022-08-21 00:00:00,124159.746
2022-08-22 00:00:00,124731.077
2022-08-23 00:00:00,124731.077
2022-08-24 00:00:00,124807.302
2022-08-25 00:00:00,124807.302
2022-08-26 00:00:00,124807.302
2022-08-27 00:00:00,124912.092
2022-08-28 00:00:00,124912.092
2022-08-29 00:00:00,124912.092
2022-08-30 00:00:00,124912.092
2022-08-31 00:00:00,124911.076
2022-09-01 00:00:00,124729.934
2022-09-02 00:00:00,124729.934
2022-09-03 00:00:00,124729.934
2022-09-04 00:00:00,124720.055
2022-09-05 00:00:00,124617.501
2022-09-06 00:00:00,124534.379
2022-09-07 00:00:00,124314.099
2022-09-08 00:00:00,136727.944
2022-09-09 00:00:00,122753.995
2022-09-10 00:00:00,119454.21
2022-09-11 00:00:00,116028.959
2022-09-12 00:00:00,116028.959
2022-09-13 00:00:00,116028.959
2022-09-14 00:00:00,115983.804
2022-09-15 00:00:00,115983.804
2022-09-16 00:00:00,115983.804
2022-09-17 00:00:00,115983.804
2022-09-18 00:00:00,115958.941
2022-09-19 00:00:00,115762.12
2022-09-20 00:00:00,115689.908
2022-09-21 00:00:00,115689.908
2022-09-22 00:00:00,115613.361
2022-09-23 00:00:00,115563.687
2022-09-24 00:00:00,115563.687
2022-09-25 00:00:00,115480.795
2022-09-26 00:00:00,115390.878
2022-09-27 00:00:00,115291.597
2022-09-28 00:00:00,115265.997
2022-09-29 00:00:00,115246.615
2022-09-30 00:00:00,114917.047
2022-10-01 00:00:00,114917.047
2022-10-02 00:00:00,114069.317
2022-10-03 00:00:00,112543.917
2022-10-04 00:00:00,111572.266
2022-10-05 00:00:00,111408.644
2022-10-06 00:00:00,111408.644
2022-10-07 00:00:00,111428.294
2022-10-08 00:00:00,111428.294
2022-10-09 00:00:00,111255.941
2022-10-10 00:00:00,111255.941
2022-10-11 00:00:00,111242.418
2022-10-12 00:00:00,111203.649
2022-10-13 00:00:00,111203.649
2022-10-14 00:00:00,111203.649
2022-10-15 00:00:00,111178.737
2022-10-16 00:00:00,111178.737
2022-10-17 00:00:00,111499.079
2022-10-18 00:00:00,111523.383
2022-10-19 00:00:00,111670.752
2022-10-20 00:00:00,111670.752
2022-10-21 00:00:00,111670.752
2022-10-22 00:00:00,111670.752
